119|2023-09-24 12:00:00+00|2|0|8|1.7500|1.0000|8|1.1250|1.6250
119|2023-09-24 14:00:00+00|1|1|8|1.0000|2.2500|8|1.1250|1.2500
144|2023-09-24 14:00:00+00|0|2|7|1.1429|0.7143|6|1.6667|1.5000
103|2023-09-24 15:00:00+00|1|1|10|1.8000|1.9000|11|0.8182|1.5455
103|2023-09-24 15:00:00+00|4|3|10|2.0000|0.6000|11|1.7273|2.1818
103|2023-09-24 15:00:00+00|1|1|10|1.2000|1.4000|9|2.4444|0.7778
103|2023-09-24 15:00:00+00|4|2|9|2.3333|1.7778|11|1.2727|1.5455
103|2023-09-24 15:00:00+00|3|0|11|1.8182|1.6364|10|1.5000|1.4000
103|2023-09-24 15:00:00+00|1|1|10|2.0000|1.8000|11|2.2727|2.1818
119|2023-09-24 16:00:00+00|2|1|8|1.1250|1.5000|8|1.6250|1.7500
144|2023-09-24 16:30:00+00|1|1|7|1.2857|1.0000|6|3.1667|1.0000
103|2023-09-24 17:15:00+00|2|1|9|1.4444|1.0000|10|1.6000|1.0000
144|2023-09-24 17:15:00+00|2|1|6|2.0000|1.1667|7|1.4286|1.8571
119|2023-09-25 17:00:00+00|0|0|8|2.6250|1.0000|8|0.3750|1.7500
197|2023-09-27 15:00:00+00|1|1|5|1.4000|2.8000|5|1.0000|2.0000
197|2023-09-27 17:30:00+00|4|1|5|3.0000|0.2000|5|1.6000|1.2000
197|2023-09-27 17:30:00+00|3|0|5|1.6000|0.6000|5|1.2000|2.2000
144|2023-09-27 18:45:00+00|0|0|7|1.8571|0.5714|7|2.0000|1.1429
197|2023-09-28 14:30:00+00|3|2|5|1.6000|1.6000|5|1.2000|1.2000
144|2023-09-28 16:30:00+00|2|3|7|1.0000|2.0000|7|1.7143|1.2857
144|2023-09-28 18:45:00+00|1|1|7|2.8571|1.0000|7|1.5714|0.7143
144|2023-09-29 18:45:00+00|2|1|8|0.7500|2.5000|8|1.0000|0.8750
103|2023-09-30 13:00:00+00|0|1|10|0.4000|1.5000|11|1.5455|1.0909
119|2023-09-30 13:00:00+00|0|2|9|2.3333|1.2222|9|1.2222|1.4444
144|2023-09-30 14:00:00+00|1|3|8|1.3750|1.8750|8|1.2500|1.0000
144|2023-09-30 16:15:00+00|1|2|8|1.3750|1.7500|8|0.7500|0.8750
144|2023-09-30 18:45:00+00|0|0|8|1.2500|1.1250|8|1.6250|0.5000
144|2023-10-01 11:30:00+00|3|1|8|1.8750|1.3750|8|0.8750|1.3750
119|2023-10-01 12:00:00+00|0|0|9|1.0000|1.6667|9|2.3333|0.8889
197|2023-10-01 12:00:00+00|1|0|6|1.0000|1.8333|5|0.4000|2.0000
119|2023-10-01 12:00:00+00|1|0|9|1.0000|2.1111|9|1.7778|0.8889
103|2023-10-01 13:00:00+00|0|2|12|1.9167|1.5000|10|1.5000|1.0000
119|2023-10-01 14:00:00+00|0|3|9|0.3333|1.5556|9|1.8889|1.1111
144|2023-10-01 14:00:00+00|3|3|8|1.5000|0.7500|8|0.8750|2.0000
197|2023-10-01 14:30:00+00|1|1|6|1.5000|1.6667|6|1.3333|2.5000
103|2023-10-01 15:00:00+00|4|0|10|2.3000|0.8000|11|2.1818|0.8182
103|2023-10-01 15:00:00+00|1|2|12|1.8333|2.3333|12|1.3333|1.7500
119|2023-10-01 16:00:00+00|2|1|9|1.0000|1.6667|9|1.1111|1.2222
144|2023-10-01 16:30:00+00|1|1|8|2.6250|1.0000|8|1.2500|1.1250
197|2023-10-01 16:30:00+00|2|2|5|2.8000|0.6000|6|1.8333|0.5000
144|2023-10-01 17:15:00+00|1|1|8|1.1250|2.1250|8|1.7500|1.0000
103|2023-10-01 17:15:00+00|2|0|10|2.5000|1.8000|11|1.1818|1.3636
197|2023-10-01 17:30:00+00|0|3|6|1.3333|1.5000|6|3.1667|0.3333
197|2023-10-02 15:00:00+00|0|0|5|0.8000|2.0000|6|1.6667|2.1667
119|2023-10-02 17:00:00+00|1|2|9|1.5556|1.7778|9|1.2222|1.2222
197|2023-10-02 17:00:00+00|2|0|6|1.3333|1.5000|5|1.8000|1.2000
103|2023-10-04 17:00:00+00|5|2|11|0.3636|1.4545|11|1.9091|1.7273
119|2023-10-06 17:00:00+00|5|0|10|1.6000|0.9000|10|1.3000|1.2000
144|2023-10-06 18:45:00+00|2|1|9|0.8889|1.5556|9|1.1111|2.0000
144|2023-10-07 14:00:00+00|3|2|9|1.0000|1.0000|9|1.3333|1.7778
103|2023-10-07 16:00:00+00|1|1|11|1.7273|1.8182|12|2.0000|1.0833
144|2023-10-07 16:15:00+00|1|0|9|1.1111|2.1111|9|0.8889|2.3333
144|2023-10-07 18:45:00+00|3|1|9|1.4444|1.0000|9|1.1111|1.0000
144|2023-10-08 11:30:00+00|2|1|9|0.8889|0.8889|9|2.4444|1.0000
119|2023-10-08 12:00:00+00|3|1|10|0.9000|1.5000|10|0.3000|1.7000
119|2023-10-08 12:00:00+00|0|1|10|2.1000|0.8000|10|1.5000|1.8000
119|2023-10-08 14:00:00+00|1|0|10|2.0000|1.0000|10|1.1000|1.6000
144|2023-10-08 14:00:00+00|4|1|9|1.4444|0.4444|9|1.3333|2.0000
103|2023-10-08 15:00:00+00|0|1|13|1.7692|2.3077|12|1.9167|2.0000
103|2023-10-08 15:00:00+00|1|2|12|1.5000|1.0000|12|0.7500|2.4167
103|2023-10-08 15:00:00+00|1|0|12|0.8333|1.5000|12|1.0833|1.4167
